Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1278,80,RL,76.04150021,17871,2,0,3,4,4,3,3,NWAmes,Norm,Norm,1Fam,8,6,5,1967,1976,Gable,2,HdBoard,HdBoard,3,359,3,3,5,4,3,3,5,528,1,0,1152,1680,5,2,Y,5,1724,0,0,1724,1,0,1,1,3,1,3,7,8,1,4,5,1967,2,2,480,3,3,3,0,0,0,0,0,0,0,0,,0,6,2009,WD,Normal,197900
1279,60,RL,75,9473,2,0,4,4,4,5,3,CollgCr,Norm,Norm,1Fam,4,8,5,2002,2002,Gable,2,VinylSd,VinylSd,1.96962325,132.526494,4,3,4,4,3,1,6,804,1,0,324,1128,5,5,Y,5,1128,903,0,2031,1,0,2,1,3,1,4,7,8,1,4,5,2002,2,2,577,3,3,3,0,211,0,0,0,0,0,0,,0,3,2008,WD,Normal,237000
1280,50,C (all),60,7500,2,0,4,4,4,5,3,IDOTRR,Norm,Norm,1Fam,2,4,4,1920,1950,Gable,2,MetalSd,MetalSd,1,0,3,4,5,3,3,1,1,0,1,0,698,698,5,3,Y,4,698,430,0,1128,0,0,1,0,2,1,3,6,8,0,0,1,1980,2,2,528,3,3,3,30,0,164,0,0,0,0,0,,0,4,2010,COD,Abnorml,68400
1281,20,RL,67,9808,2,0,3,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,7,5,2002,2002,Gable,2,VinylSd,VinylSd,3,110,4,3,4,4,3,1,6,788,1,0,785,1573,5,5,Y,5,1573,0,0,1573,1,0,2,0,3,1,4,6,8,0,0,5,2002,2,2,544,3,3,3,0,72,0,0,0,0,0,0,,0,3,2009,WD,Normal,227000
1282,20,RL,50,8049,2,0,3,4,4,3,3,Timber,Norm,Norm,1Fam,1,7,5,1990,1990,Hip,2,HdBoard,HdBoard,3,54,3,3,5,4,3,1,5,1053,1,0,256,1309,5,3,Y,5,1339,0,0,1339,1,0,2,0,2,1,3,6,8,1,3,5,1990,3,2,484,4,4,3,0,58,0,0,90,0,0,0,,0,7,2006,WD,Normal,180000
1283,20,RL,61,8800,2,0,3,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,5,7,1977,2008,Gable,2,HdBoard,HdBoard,1,0,3,3,5,4,3,2,2,532,3,144,364,1040,5,3,Y,5,1040,0,0,1040,0,0,2,0,3,1,4,5,8,0,0,1,1977,1,2,484,3,3,3,0,0,0,0,288,0,0,0,,0,9,2009,WD,Normal,150500
1284,90,RL,94,9400,2,0,4,2,4,4,3,Mitchel,Norm,Norm,Duplex,4,6,5,1971,1971,Mansard,2,MetalSd,Wd Shng,1,0,3,3,5,3,3,3,1,0,1,0,912,912,5,3,Y,5,912,912,0,1824,0,0,2,2,4,2,3,8,8,0,0,0,0,0,0,0,0,0,3,128,0,0,0,0,0,0,0,,0,4,2010,WD,Normal,139000
1285,50,RL,50,9638,2,0,4,4,4,5,3,SWISU,Feedr,Norm,1Fam,2,6,7,1919,1990,Gable,2,Wd Sdng,Wd Shng,1,0,3,3,4,3,3,1,1,0,1,0,804,804,5,5,Y,5,1699,748,0,2447,0,0,2,0,4,1,4,10,6,1,4,1,1969,1,1,336,3,3,3,272,0,42,0,116,0,0,0,,0,3,2010,WD,Normal,169000
1286,50,RM,50,6000,2,0,4,4,4,5,3,BrkSide,Norm,Norm,1Fam,2,6,6,1939,1950,Gable,2,MetalSd,MetalSd,1,0,3,2,5,3,3,1,1,0,1,0,780,780,5,5,Y,2,825,587,0,1412,0,0,1,0,4,1,3,6,8,1,4,1,1939,1,1,280,3,3,3,45,0,0,0,0,0,0,0,,0,5,2009,WD,Normal,132500
1287,20,RL,77.06422724,9790,2,0,4,4,4,5,3,NWAmes,Feedr,Norm,1Fam,1,6,5,1963,1963,Hip,2,HdBoard,HdBoard,3,451,3,3,5,3,3,1,5,569,3,81,678,1328,5,3,Y,5,1328,0,0,1328,1,0,1,1,3,1,3,6,8,2,4,5,1963,1,2,528,3,3,3,0,26,0,0,0,0,0,0,,0,6,2010,WD,Normal,143000
1288,20,RL,79.1875629,36500,2,0,3,2,4,5,2,ClearCr,Norm,Norm,1Fam,1,5,5,1964,1964,Gable,2,Wd Sdng,Wd Sdng,4,621,3,4,5,3,3,3,3,812,1,0,812,1624,5,2,Y,5,1582,0,0,1582,0,1,2,0,4,1,3,7,8,0,0,5,1964,1,2,390,3,3,1,168,198,0,0,0,0,0,0,,0,6,2006,WD,Normal,190000
1289,120,RL,40,5664,2,0,3,4,4,5,3,StoneBr,Norm,Norm,TwnhsE,1,8,5,2000,2000,Gable,2,CemntBd,CmentBd,1,0,4,3,4,4,3,1,6,1158,1,0,343,1501,5,5,Y,5,1659,0,0,1659,1,0,2,0,2,1,5,5,8,1,5,5,2000,3,2,499,3,3,3,212,59,0,0,0,0,0,0,,0,10,2009,WD,Normal,278000
1290,60,RL,86,11065,2,0,3,4,4,5,3,NridgHt,Norm,Norm,1Fam,4,8,5,2006,2006,Gable,2,VinylSd,VinylSd,5,788,4,3,4,4,3,2,1,0,1,0,1085,1085,5,5,Y,5,1120,850,0,1970,0,0,2,1,3,1,5,8,8,1,4,3,2006,3,3,753,3,3,3,177,74,0,0,0,0,0,0,,0,10,2006,New,Partial,281000
1291,80,RL,73.88006701,14112,2,0,3,4,4,4,3,NAmes,Norm,Norm,1Fam,8,5,7,1964,1964,Hip,2,Wd Sdng,HdBoard,3,86,3,3,4,3,3,3,6,1014,1,0,138,1152,5,3,Y,5,1152,0,0,1152,1,0,1,0,3,1,3,6,8,1,4,5,1964,2,2,484,3,3,3,227,0,0,0,0,0,0,0,,0,4,2010,WD,Normal,180500
1292,160,RM,21,1680,2,0,4,4,4,5,3,BrDale,Norm,Norm,Twnhs,4,5,7,1972,1972,Gable,2,CemntBd,CmentBd,3,268,3,3,5,3,3,1,5,231,1,0,399,630,5,3,Y,5,630,672,0,1302,0,0,2,1,3,1,3,6,8,0,0,1,1972,1,1,264,3,3,3,185,0,0,0,0,0,0,0,,0,2,2009,WD,Normal,119500
1293,70,RM,60,6600,2,0,4,4,4,4,3,OldTown,Norm,Norm,1Fam,4,5,4,1892,1965,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,2,3,3,1,1,0,1,0,994,994,5,3,N,5,1378,994,0,2372,0,0,2,0,4,2,3,11,6,0,0,5,1985,2,1,432,3,3,3,0,287,0,0,0,0,0,0,,0,12,2009,WD,Normal,107500
1294,60,RL,78,10140,2,0,4,4,4,5,3,NWAmes,Norm,Norm,1Fam,4,7,5,1976,1976,Gable,2,HdBoard,HdBoard,1,0,3,3,4,4,3,1,6,194,1,0,638,832,5,3,Y,5,832,832,0,1664,0,0,2,1,4,1,3,8,8,1,3,5,1976,2,2,528,3,3,3,0,28,0,0,259,0,0,2,,0,3,2006,WD,Normal,162900
1295,20,RL,60,8172,2,0,4,4,4,5,3,Edwards,Norm,Norm,1Fam,1,5,7,1955,1990,Hip,2,WdShing,Plywood,1,0,3,3,5,3,3,1,3,167,1,0,697,864,5,3,Y,5,864,0,0,864,1,0,1,0,2,1,3,5,8,0,0,1,1957,1,2,572,3,3,1,0,0,0,0,0,0,0,0,,0,4,2006,WD,Normal,115000
1296,20,RL,70,8400,2,0,4,4,4,5,3,NAmes,Feedr,Norm,1Fam,1,5,5,1968,1968,Hip,2,HdBoard,HdBoard,3,168,3,3,5,3,3,3,4,1016,1,0,36,1052,5,4,Y,5,1052,0,0,1052,1,0,1,1,3,1,3,5,8,0,0,5,1968,2,1,288,3,3,3,356,0,0,0,0,0,0,2,,0,11,2006,WD,Normal,138500
1297,20,RL,80,8700,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,5,6,1963,1963,Hip,2,MetalSd,MetalSd,3,148,3,4,5,3,3,2,5,776,1,0,344,1120,5,4,Y,5,1128,0,0,1128,1,0,2,0,3,1,3,6,8,0,0,5,1963,2,2,525,3,3,3,192,20,123,0,0,0,0,3,,0,12,2008,WD,Normal,155000
1298,180,RM,35,3675,2,0,4,4,4,5,3,Edwards,Norm,Norm,TwnhsE,7,6,5,2005,2006,Gable,2,VinylSd,VinylSd,3,82,3,3,4,4,3,4,6,547,1,0,0,547,5,4,Y,5,1072,0,0,1072,1,0,2,0,2,1,3,5,8,0,0,4,2005,3,2,525,3,3,3,0,44,0,0,0,0,0,0,,0,6,2006,New,Partial,140000
1299,60,RL,313,63887,2,0,1,3,4,4,3,Edwards,Feedr,Norm,1Fam,4,10,5,2008,2008,Hip,1,Stucco,Stucco,5,796,5,3,4,5,3,4,6,5644,1,0,466,6110,5,5,Y,5,4692,950,0,5642,2,0,2,1,3,1,5,12,8,3,4,5,2008,3,2,1418,3,3,3,214,292,0,0,0,480,4,0,,0,1,2008,New,Partial,160000
1300,20,RL,75,7500,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,5,7,1959,1994,Hip,2,BrkFace,BrkFace,1,0,3,3,5,3,3,1,2,340,3,906,0,1246,5,5,Y,5,1246,0,0,1246,1,0,1,1,3,1,4,6,8,0,0,5,1959,2,1,305,3,3,3,218,0,0,0,0,0,0,4,,0,5,2010,WD,Normal,154000
1301,60,RL,78.72476282,10762,2,0,3,4,4,3,3,Gilbert,Norm,Norm,1Fam,4,7,5,1999,1999,Gable,2,VinylSd,VinylSd,1,344,4,3,4,4,3,1,6,694,1,0,284,978,5,5,Y,5,1005,978,0,1983,0,0,2,1,3,1,4,9,8,1,3,5,1999,3,2,490,3,3,3,0,0,0,0,0,0,0,0,,0,5,2009,WD,Normal,225000
1302,70,RL,70.3522397,7500,2,0,3,3,4,5,3,Crawfor,Norm,Norm,1Fam,4,6,7,1942,1950,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,1,4,547,1,0,224,771,5,2,Y,5,753,741,0,1494,0,0,1,0,3,1,4,7,8,2,4,5,1942,1,1,213,3,3,2,0,0,0,0,224,0,0,0,,0,11,2009,WD,Normal,177500
1303,60,RL,92,10120,2,0,4,4,4,5,3,NoRidge,Norm,Norm,1Fam,4,8,5,1994,1994,Hip,2,VinylSd,VinylSd,3,391,4,3,4,4,3,1,6,740,1,0,425,1165,5,5,Y,5,1203,1323,0,2526,1,0,2,1,4,1,4,8,8,1,3,5,1994,2,3,844,3,3,3,309,78,0,0,0,0,0,0,,0,12,2006,WD,Normal,290000
1304,20,RL,73,8688,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,1,7,5,2005,2005,Gable,2,VinylSd,VinylSd,3,228,4,3,4,4,3,3,1,0,1,0,1616,1616,5,5,Y,5,1616,0,0,1616,0,0,2,0,3,1,4,7,8,0,0,5,2005,2,3,834,3,3,3,208,59,0,0,0,0,0,0,,0,4,2006,WD,Normal,232000
1305,160,RM,32,3363,2,0,4,4,4,5,3,Edwards,Norm,Norm,TwnhsE,4,7,5,2004,2004,Gable,2,VinylSd,VinylSd,5,117,4,3,4,4,3,1,1,0,1,0,976,976,5,5,Y,5,976,732,0,1708,0,0,2,0,3,1,4,7,4,0,0,1,2004,1,2,380,3,3,3,0,40,0,0,0,0,0,0,,0,4,2006,WD,Normal,130000
1306,20,RL,108,13173,2,0,3,4,4,4,3,NridgHt,Norm,Norm,1Fam,1,9,5,2006,2007,Hip,2,VinylSd,VinylSd,5,300,4,3,4,5,3,1,6,1572,1,0,80,1652,5,5,Y,5,1652,0,0,1652,1,0,2,0,2,1,5,6,8,2,5,5,2006,3,2,840,3,3,3,404,102,0,0,0,0,0,0,,0,11,2009,WD,Normal,325000
1307,120,RL,48,6955,2,0,3,4,4,5,3,NridgHt,Norm,Norm,TwnhsE,1,7,5,2005,2006,Gable,2,VinylSd,VinylSd,5,94,4,3,4,4,3,1,1,0,1,0,1368,1368,5,5,Y,5,1368,0,0,1368,0,0,2,0,2,1,4,6,8,1,4,5,2005,2,2,474,3,3,3,132,35,0,0,0,0,0,0,,0,9,2006,New,Partial,202500
1308,20,RL,60,8072,2,0,4,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,5,5,1994,1995,Gable,2,VinylSd,VinylSd,1,0,3,4,4,4,4,1,5,746,1,0,244,990,5,5,Y,5,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0,1,2000,1,2,480,3,3,3,0,64,0,0,0,0,0,0,,0,5,2009,WD,Normal,138000
1309,20,RM,100,12000,2,0,4,4,4,5,3,OldTown,Norm,Norm,1Fam,1,5,7,1948,2005,Gable,2,MetalSd,MetalSd,1,0,3,3,5,3,3,1,6,144,5,608,172,924,5,5,Y,5,1122,0,0,1122,1,0,1,0,2,1,4,6,8,0,0,5,1948,1,2,528,3,3,3,0,36,0,0,0,0,0,2,,0,5,2008,WD,Normal,147000
1310,20,RL,68.19866363,7153,2,0,4,4,4,5,3,SawyerW,Norm,Norm,1Fam,1,6,5,1991,1991,Gable,2,HdBoard,HdBoard,3,88,3,3,5,4,3,1,6,1200,1,0,78,1278,5,4,Y,5,1294,0,0,1294,1,0,2,0,3,1,4,6,8,0,0,5,1991,2,2,496,3,3,3,112,51,0,0,0,0,0,2,,0,6,2008,WD,Normal,179200
1311,20,RL,100,17500,2,0,4,4,4,5,3,Crawfor,PosA,Norm,1Fam,1,7,8,1959,2002,Gable,2,BrkFace,HdBoard,1,0,4,4,4,4,3,3,6,1406,1,0,496,1902,5,3,Y,5,1902,0,0,1902,1,0,2,0,3,1,5,7,8,2,3,5,1959,3,2,567,3,3,3,0,207,162,0,0,0,0,0,,0,5,2010,WD,Normal,335000
1312,20,RL,68,8814,2,0,4,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,7,5,2005,2007,Gable,2,VinylSd,VinylSd,3,80,4,3,4,4,3,1,6,925,1,0,349,1274,5,5,Y,5,1274,0,0,1274,1,0,2,0,3,1,4,6,8,0,0,5,2005,2,2,508,3,3,3,264,98,0,0,0,0,0,0,,0,1,2007,New,Partial,203000
1313,60,RL,92.77966754,9572,2,0,3,4,4,5,3,NoRidge,Norm,Norm,1Fam,4,8,5,1990,1990,Gable,2,Wd Sdng,Wd Sdng,3,336,4,3,4,5,3,1,6,482,1,0,971,1453,5,5,Y,5,1453,1357,0,2810,0,0,2,1,4,1,4,9,8,1,5,5,1990,2,2,750,4,4,3,500,0,0,0,0,0,0,0,,0,6,2007,WD,Normal,302000
1314,60,RL,108,14774,2,0,3,4,4,4,3,NoRidge,Norm,Norm,1Fam,4,9,5,1999,1999,Gable,2,VinylSd,VinylSd,3,165,4,3,4,4,3,1,1,0,1,0,1393,1393,5,5,Y,5,1422,1177,0,2599,0,0,2,1,4,1,4,10,8,1,3,3,1999,3,3,779,3,3,3,668,30,0,0,0,0,0,0,,0,5,2010,WD,Normal,333168
1315,20,RL,60,8190,2,0,4,4,4,5,3,Edwards,Norm,Norm,1Fam,1,4,6,1954,1954,Hip,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,1,3,732,1,0,216,948,5,5,Y,5,948,0,0,948,1,0,1,0,3,1,3,5,8,1,3,1,1956,1,1,280,3,3,3,0,36,0,0,0,0,0,0,,0,10,2007,WD,Normal,119000
1316,60,RL,85,11075,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,4,6,5,1969,1969,Gable,2,HdBoard,HdBoard,1,0,3,3,5,2,3,2,5,500,2,276,176,952,5,3,Y,5,1092,1020,0,2112,0,0,2,1,4,1,3,9,8,2,4,5,1969,1,2,576,3,3,3,280,0,0,0,0,0,0,0,,0,6,2008,WD,Normal,206900
1317,20,RL,61,10226,2,0,3,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,8,5,2008,2008,Gable,2,VinylSd,VinylSd,5,270,4,3,4,5,3,4,1,0,1,0,1622,1622,5,5,Y,5,1630,0,0,1630,1,0,2,0,3,1,5,8,8,1,4,5,2008,2,3,860,3,3,3,172,42,0,0,0,0,0,0,,0,1,2009,WD,Normal,295493
1318,120,FV,47,4230,2,2,4,4,4,4,3,Somerst,Norm,Norm,TwnhsE,1,7,5,2006,2007,Gable,2,VinylSd,VinylSd,1,0,4,3,4,5,4,1,1,0,1,0,1352,1352,5,5,Y,5,1352,0,0,1352,0,0,2,0,2,1,4,5,8,1,4,5,2006,2,2,466,3,3,3,0,241,0,0,0,0,0,0,,0,4,2007,New,Partial,208900
1319,20,RL,79.13274472,14781,2,0,2,4,4,3,3,CollgCr,Norm,Norm,1Fam,1,8,5,2001,2002,Hip,2,VinylSd,VinylSd,3,178,4,3,4,4,3,4,1,0,1,0,1753,1753,5,5,Y,5,1787,0,0,1787,0,0,2,0,3,1,4,7,8,1,3,5,2001,2,3,748,3,3,3,198,150,0,0,0,0,0,0,,0,8,2006,WD,Normal,275000
1320,20,RL,75,10215,2,0,4,3,4,5,3,Edwards,Norm,Norm,1Fam,1,4,5,1954,1954,Hip,2,Wd Sdng,Wd Sdng,3,132,3,3,4,3,3,1,5,492,1,0,372,864,5,5,Y,5,948,0,0,948,0,0,1,0,3,1,3,5,8,0,0,5,1954,1,1,248,3,3,3,0,0,0,0,0,0,0,0,,0,2,2007,WD,Normal,111000
1321,20,RL,70,8400,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,6,3,1957,1957,Hip,2,BrkFace,BrkFace,1,0,3,3,5,3,3,1,5,189,3,661,628,1478,5,4,Y,5,1478,0,0,1478,1,0,1,1,3,1,3,6,8,2,4,5,1957,2,2,442,3,3,3,114,0,0,0,216,0,0,0,,0,6,2009,WD,Normal,156500
1322,20,RL,64.73822623,6627,2,0,3,4,4,4,3,BrkSide,Feedr,Norm,1Fam,1,3,6,1949,1950,Hip,2,VinylSd,VinylSd,1,0,3,3,5,0,0,0,0,0,0,0,0,0,6,3,N,5,720,0,0,720,0,0,1,0,2,1,3,4,8,0,0,1,1955,1,1,287,3,2,3,0,0,0,0,0,0,0,0,,0,7,2008,WD,Normal,72500
1323,60,RL,107,10186,2,0,3,4,4,5,3,NoRidge,Norm,Norm,1Fam,4,7,5,1992,1992,Gable,2,HdBoard,HdBoard,1,0,4,3,4,4,3,1,6,674,1,0,76,750,5,5,Y,5,1061,862,0,1923,1,0,2,1,3,1,4,8,8,1,3,5,1992,2,2,564,3,3,3,240,39,0,0,0,0,0,0,,0,6,2010,WD,Normal,190000
1324,30,RL,50,5330,2,0,4,2,4,5,3,BrkSide,Norm,Norm,1Fam,1,4,7,1940,1950,Hip,2,VinylSd,VinylSd,1,0,2,3,5,3,3,1,2,280,1,0,140,420,5,4,Y,5,708,0,0,708,0,0,1,0,2,1,2,5,8,0,0,0,0,0,0,0,0,0,3,164,0,0,0,0,0,0,0,,0,12,2009,WD,Normal,82500
1325,20,RL,75,9986,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,1,8,5,2006,2007,Gable,2,VinylSd,VinylSd,3,428,4,3,4,5,3,3,1,0,1,0,1795,1795,5,5,Y,5,1795,0,0,1795,0,0,2,0,2,1,4,7,8,1,4,5,2007,2,3,895,3,3,3,0,49,0,0,0,0,0,0,,0,2,2007,New,Partial,147000
1326,30,RM,40,3636,2,0,4,4,4,5,3,IDOTRR,Norm,Norm,1Fam,1,4,4,1922,1950,Gable,2,AsbShng,AsbShng,1,0,3,3,6,3,2,1,1,0,1,0,796,796,5,2,N,5,796,0,0,796,0,0,1,0,2,1,3,5,8,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,3,,0,1,2008,WD,Normal,55000
1327,30,RH,70,4270,2,0,4,3,4,5,2,Edwards,Norm,Norm,1Fam,1,3,6,1931,2006,Gable,2,MetalSd,MetalSd,1,0,3,3,6,3,3,1,3,544,1,0,0,544,5,5,Y,5,774,0,0,774,0,0,1,0,3,1,4,6,8,0,0,0,0,0,0,0,0,0,3,0,0,286,0,0,0,0,0,,0,5,2007,WD,Normal,79000
1328,20,RL,60,6600,2,0,4,4,4,5,3,Mitchel,Norm,Norm,1Fam,1,5,9,1982,2008,Gable,2,VinylSd,VinylSd,1,0,4,4,5,3,3,1,5,641,1,0,175,816,5,5,Y,5,816,0,0,816,0,1,1,0,3,1,4,5,8,1,5,5,1982,1,1,264,3,3,3,0,0,0,0,0,0,0,3,,0,10,2008,WD,Normal,130500
1329,50,RM,60,10440,2,3,4,4,4,4,3,OldTown,Norm,Norm,1Fam,2,6,7,1920,1950,Gable,2,BrkFace,Wd Sdng,1,0,4,4,6,4,3,1,2,493,1,0,1017,1510,4,5,Y,5,1584,1208,0,2792,0,0,2,0,5,1,3,8,5,2,3,1,1920,1,2,520,2,3,3,0,547,0,0,480,0,0,3,Shed,1150,6,2008,WD,Normal,256000
1330,60,RL,63,9084,2,0,3,4,4,5,3,Gilbert,Norm,Norm,1Fam,4,7,5,1998,1998,Hip,2,VinylSd,VinylSd,1,0,3,3,4,4,3,1,1,0,1,0,935,935,5,4,Y,5,955,677,0,1632,0,0,2,1,3,1,3,8,8,1,3,5,1998,3,2,462,3,3,3,0,28,0,0,0,0,0,0,,0,6,2006,WD,Normal,176500
1331,20,RL,85,10000,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,1,8,5,2006,2006,Hip,2,VinylSd,VinylSd,5,410,4,3,4,4,4,3,1,0,1,0,1588,1588,5,5,Y,5,1588,0,0,1588,0,0,2,0,3,1,4,7,8,1,4,5,2006,2,3,825,3,3,3,144,45,0,0,0,0,0,0,,0,12,2007,WD,Normal,227000
1332,80,RL,55,10780,2,0,3,4,4,5,3,CollgCr,Norm,Norm,1Fam,8,5,5,1976,1976,Gable,2,MetalSd,MetalSd,1,0,3,3,5,3,3,3,5,483,1,0,428,911,5,4,Y,5,954,0,0,954,0,0,1,0,3,1,3,6,8,0,0,1,1976,1,2,576,3,3,3,0,0,0,0,0,0,0,0,,0,7,2006,WD,Normal,132500
1333,20,RL,67,8877,2,0,4,4,4,5,2,Edwards,Norm,Norm,1Fam,1,4,6,1938,1958,Gable,2,MetalSd,MetalSd,1,0,3,3,5,3,3,2,5,690,1,0,126,816,5,5,Y,5,816,0,0,816,1,0,1,0,2,1,3,3,8,1,4,1,1958,1,1,288,2,2,3,0,0,0,0,0,0,0,0,,0,5,2009,WD,Normal,100000
1334,50,RM,60,7200,2,0,4,4,4,4,3,IDOTRR,Norm,Norm,1Fam,2,5,6,1938,1995,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,1,1,0,1,0,803,803,5,5,Y,5,803,557,0,1360,0,0,1,1,2,1,4,6,8,0,0,1,1951,1,1,297,3,3,3,0,65,190,0,0,0,0,3,,0,7,2006,WD,Normal,125500
1335,160,RM,24,2368,2,0,4,4,4,5,3,BrDale,Norm,Norm,TwnhsE,4,5,6,1970,1970,Gable,2,HdBoard,HdBoard,1,312,3,3,5,3,3,1,2,765,1,0,0,765,5,3,Y,5,765,600,0,1365,0,0,1,1,3,1,3,7,7,0,0,5,1970,1,2,440,3,3,3,0,36,0,0,0,0,0,0,,0,5,2009,WD,Normal,125000
1336,20,RL,80,9650,2,0,4,4,4,5,3,NWAmes,Norm,Norm,1Fam,1,6,5,1977,1977,Gable,2,Plywood,Plywood,3,360,3,3,5,4,3,1,5,686,1,0,664,1350,5,3,Y,5,1334,0,0,1334,0,1,2,0,2,1,3,6,8,1,3,5,1977,2,2,630,3,3,3,0,16,0,0,0,0,0,0,,0,4,2009,WD,Normal,167900
1337,90,RL,87,9246,2,0,3,4,4,5,3,NWAmes,Feedr,Norm,Duplex,1,5,5,1973,1973,Gable,2,Plywood,Plywood,3,564,3,3,5,3,3,1,1,0,1,0,1656,1656,5,3,Y,5,1656,0,0,1656,0,0,2,0,4,2,3,8,8,0,0,1,1973,1,2,506,3,3,3,0,211,0,0,0,0,0,0,,0,11,2008,WD,Normal,135000
1338,30,RM,153,4118,2,3,3,3,4,4,2,OldTown,Feedr,Norm,1Fam,1,4,4,1941,1950,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,1,1,0,1,0,693,693,3,2,N,4,693,0,0,693,0,0,1,0,2,1,2,4,8,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,,0,3,2006,WD,Normal,52500
1339,60,RL,95,13450,2,0,3,4,4,4,3,CollgCr,Norm,Norm,1Fam,4,7,5,2002,2002,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,6,700,1,0,216,916,5,5,Y,5,920,941,0,1861,1,0,2,1,3,1,4,8,8,0,0,3,2002,2,2,492,3,3,3,146,91,0,0,0,0,0,0,,0,6,2006,WD,Normal,200000
1340,20,RL,120,9560,2,0,3,4,4,4,3,CollgCr,Norm,Norm,1Fam,1,5,7,1972,1972,Hip,2,MetalSd,MetalSd,1,0,3,4,5,3,3,2,3,360,1,0,504,864,5,5,Y,5,864,0,0,864,0,0,1,0,3,1,3,5,8,0,0,5,1972,2,1,288,3,3,3,0,0,0,0,0,0,0,0,,0,6,2006,WD,Normal,128500
1341,20,RL,70,8294,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,4,5,1971,1971,Gable,2,MetalSd,MetalSd,1,0,3,3,5,3,3,1,1,0,1,0,858,858,5,3,Y,5,872,0,0,872,0,0,1,0,3,1,3,5,8,0,0,1,1974,1,4,480,3,3,3,0,0,0,0,0,0,0,2,,0,6,2007,WD,Normal,123000
1342,20,RL,66,13695,2,0,4,4,4,5,3,SawyerW,RRAe,Norm,1Fam,1,6,5,2003,2004,Gable,2,VinylSd,VinylSd,1,0,3,3,4,4,3,1,6,814,1,0,300,1114,5,5,Y,5,1114,0,0,1114,1,0,1,0,3,1,4,6,8,0,0,1,2004,1,2,576,3,3,3,0,78,0,0,0,0,0,0,,0,7,2008,WD,Normal,155000
1343,60,RL,71.18463714,9375,2,0,4,4,4,5,3,CollgCr,Norm,Norm,1Fam,4,8,5,2002,2002,Gable,2,VinylSd,VinylSd,3,149,4,3,4,4,3,1,1,0,1,0,1284,1284,5,5,Y,5,1284,885,0,2169,0,0,2,1,3,1,4,7,8,1,4,5,2002,2,2,647,3,3,3,192,87,0,0,0,0,0,0,,0,8,2007,WD,Normal,228500
1344,50,RL,57,7558,2,0,4,3,4,5,3,Crawfor,Norm,Norm,1Fam,2,6,6,1928,1950,Gable,2,BrkFace,Stone,1,0,3,3,6,3,3,1,1,0,1,0,896,896,5,4,Y,5,1172,741,0,1913,0,0,1,1,3,1,3,9,8,1,3,1,1929,1,2,342,2,2,3,0,0,0,0,0,0,0,0,,0,3,2009,WD,Normal,177000
1345,60,RL,85,11103,2,0,3,4,4,4,3,CollgCr,Norm,Norm,1Fam,4,7,5,2006,2006,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,1,0,1,0,728,728,5,5,Y,5,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,3,5,2006,3,2,440,3,3,3,0,0,0,0,0,0,0,0,,0,7,2007,New,Partial,155835
