MSSubClass,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,CentralAir_N,CentralAir_Y,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
20,9758,2,0,3,4,4,5,3,1,5,5,1971,1971,2,3,3,5,3,3,1,4,412,2,287,251,950,5,3,950,0,0,950,0,0,1,0,3,1,3,5,8,0,0,1,1981,1,1,280,3,3,3,0,0,0,0,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,7000,2,0,4,4,4,5,3,1,5,7,1960,2002,2,3,3,5,3,3,1,3,588,1,0,422,1010,5,5,1134,0,0,1134,0,0,1,0,2,1,3,6,8,0,0,5,1960,2,1,254,3,3,3,0,16,0,0,0,0,0,1,0,4,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,8910,2,0,4,4,4,4,3,1,6,6,1959,1959,2,3,3,5,3,3,2,5,655,1,0,0,655,5,5,1194,0,0,1194,0,1,1,0,3,1,3,6,8,1,2,3,1954,3,2,539,3,3,3,0,0,192,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,2016,2,0,4,4,4,5,3,4,5,5,1970,1970,2,3,3,5,3,3,1,1,0,1,0,630,630,5,3,630,672,0,1302,0,0,2,1,3,1,3,6,8,0,0,1,1970,1,2,440,3,3,3,0,0,0,0,0,0,0,0,0,4,2007,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,12256,2,0,3,4,4,4,3,4,8,5,1994,1995,2,4,3,4,5,3,3,6,1032,1,0,431,1463,5,5,1500,1122,0,2622,1,0,2,1,3,1,4,9,8,2,3,5,1994,2,2,712,3,3,3,186,32,0,0,0,0,0,0,0,4,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,10357,2,0,3,4,4,4,3,1,7,5,1990,1991,2,4,3,4,4,3,2,6,738,1,0,172,910,5,4,1442,0,0,1442,1,0,2,0,3,1,4,6,8,1,3,5,1990,3,2,719,3,3,3,0,244,0,0,0,0,0,0,0,5,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,23257,2,0,1,2,4,3,3,4,7,5,2006,2006,2,4,3,4,5,4,1,1,0,1,0,868,868,5,5,887,1134,0,2021,0,0,2,1,3,1,4,9,8,1,4,3,2006,2,2,422,3,3,3,0,100,0,0,0,0,0,0,0,9,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,8063,2,0,4,4,4,5,3,4,6,5,2000,2000,2,3,3,4,4,3,1,1,0,1,0,924,924,5,5,948,742,0,1690,0,0,2,1,3,1,3,7,8,1,3,5,2000,2,2,463,3,3,3,100,48,0,0,0,0,0,0,0,11,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20,11362,2,0,3,4,4,5,3,1,8,5,2004,2005,2,4,3,4,5,3,2,6,1039,1,0,797,1836,5,5,1836,0,0,1836,1,0,2,0,3,1,4,7,8,1,4,5,2004,3,3,862,3,3,3,125,185,0,0,0,0,0,0,0,3,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,8000,2,0,4,4,4,5,3,4,6,5,1995,1996,2,3,3,4,4,3,1,6,219,1,0,554,773,5,4,773,885,0,1658,1,0,2,1,3,1,3,8,8,1,3,5,1995,3,2,431,3,3,3,224,84,0,0,0,0,0,0,0,6,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,10480,2,0,4,4,4,5,3,4,7,6,1976,1976,2,3,3,5,3,3,1,5,403,1,0,400,803,5,3,1098,866,0,1964,0,0,2,1,4,1,3,8,8,1,4,5,1976,2,2,483,3,3,3,0,69,0,0,0,0,0,0,0,9,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,7100,2,0,3,4,4,4,3,1,5,7,1957,1957,2,3,3,5,3,3,1,6,708,1,0,108,816,5,3,816,0,0,816,1,0,1,0,2,1,3,5,8,0,0,1,1957,1,1,308,3,3,3,0,0,0,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,8923,2,0,4,4,4,5,3,1,5,7,1953,2006,2,3,3,5,3,3,1,4,643,1,0,365,1008,5,4,1008,0,0,1008,1,0,1,0,2,1,4,6,8,0,0,5,1953,1,1,240,3,3,3,0,18,0,0,0,0,0,0,0,5,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,5400,2,0,4,4,4,5,3,1,5,7,1954,2000,2,3,4,5,3,3,1,3,415,1,0,418,833,5,5,833,0,0,833,0,0,1,0,2,1,4,4,8,0,0,1,1955,1,1,326,3,3,3,0,0,0,0,0,0,0,3,0,8,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,12085,2,0,4,4,4,5,3,1,8,5,2007,2007,2,4,3,4,5,3,1,6,1004,1,0,730,1734,5,5,1734,0,0,1734,1,0,2,0,3,1,5,7,8,1,4,5,2007,2,3,928,3,3,3,0,0,0,0,0,0,0,0,0,11,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80,7750,2,0,4,4,4,5,3,8,8,5,2002,2002,2,4,3,4,4,3,1,6,353,1,0,55,408,5,5,779,640,0,1419,1,0,2,1,3,1,4,7,8,1,3,3,2002,3,2,527,3,3,3,120,0,0,0,0,0,0,0,0,3,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,9764,2,0,3,4,4,2,3,1,5,7,1967,2003,2,3,3,5,3,3,1,4,702,1,0,192,894,5,5,894,0,0,894,1,0,1,0,3,1,4,5,8,0,0,5,1967,2,2,450,3,3,3,0,0,0,0,0,0,0,0,0,5,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80,13825,2,0,4,4,4,5,3,8,5,6,1958,1987,2,3,4,5,3,3,1,1,0,1,0,533,533,5,3,1021,580,0,1601,0,1,1,0,3,1,3,6,6,0,0,3,1958,2,1,300,3,3,3,280,34,0,0,0,0,0,0,0,12,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,7560,2,0,4,4,4,5,3,1,5,5,1959,1959,2,3,3,5,3,3,1,2,369,1,0,671,1040,5,3,1040,0,0,1040,0,0,1,0,3,1,3,6,8,0,0,5,1959,2,1,286,3,3,3,140,0,252,0,0,0,0,2,0,7,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,8263,2,0,4,3,4,5,2,1,6,5,1920,1950,2,3,3,6,3,3,1,1,0,1,0,1012,1012,5,3,1012,0,0,1012,0,0,1,0,2,1,3,6,8,1,4,1,1920,1,1,308,3,3,3,0,22,112,0,0,0,0,3,0,5,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,10084,2,0,4,4,4,5,3,1,7,5,2005,2006,2,4,3,4,4,3,3,6,24,1,0,1528,1552,5,5,1552,0,0,1552,0,0,2,0,3,1,4,7,8,0,0,5,2005,2,3,782,3,3,3,144,20,0,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,8926,2,0,3,4,4,4,3,1,4,3,1956,1956,2,3,3,5,3,3,1,1,0,1,0,672,672,5,5,960,0,0,960,0,0,1,0,3,1,3,5,8,0,0,4,1956,1,1,288,3,3,3,64,0,0,0,160,0,0,3,0,10,2009,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,9405,2,0,4,4,4,5,3,1,5,9,1947,2008,2,3,5,5,3,3,1,1,0,1,0,698,698,5,5,698,0,0,698,0,1,1,0,2,1,3,4,8,0,0,0,0,0,0,0,0,0,3,0,200,0,0,0,0,0,0,0,6,2009,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80,9125,2,0,3,4,4,5,3,8,7,5,1992,1992,2,3,3,4,4,3,1,1,0,1,0,384,384,5,4,812,670,0,1482,0,0,2,1,3,1,4,7,8,1,3,5,1992,3,2,392,3,3,3,100,25,0,0,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,10434,2,0,4,4,4,5,3,1,4,5,1955,1955,2,3,3,5,3,3,1,1,0,1,0,1005,1005,5,3,1005,0,0,1005,0,0,1,0,2,1,2,5,8,1,3,1,1977,1,2,672,2,2,3,0,0,0,0,0,0,0,0,0,11,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,3684,2,0,4,4,4,5,3,1,7,5,2007,2007,2,4,3,4,4,3,1,1,0,1,0,1373,1373,5,5,1555,0,0,1555,0,0,2,0,2,1,4,7,8,1,3,5,2007,3,3,660,3,3,3,143,20,0,0,0,0,0,0,0,6,2009,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,14572,2,0,1,4,4,4,3,1,7,5,2004,2004,2,4,3,4,4,3,3,6,1300,1,0,230,1530,5,5,1530,0,0,1530,1,0,2,0,3,1,4,7,8,1,4,5,2004,3,3,630,3,3,3,144,36,0,0,0,0,0,0,0,11,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60,11796,2,0,3,4,4,5,3,4,7,5,2004,2005,2,4,3,4,4,3,3,1,0,1,0,847,847,5,5,847,1112,0,1959,0,0,2,1,4,1,4,8,8,1,4,3,2004,3,2,434,3,3,3,100,48,0,0,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
90,7200,2,3,4,4,4,5,3,7,5,5,1980,1980,2,3,3,5,4,3,4,6,936,1,0,0,936,5,3,936,0,0,936,1,0,1,0,2,1,3,4,8,0,0,1,1980,1,2,672,3,3,3,49,0,0,0,0,0,0,0,0,8,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,7804,2,0,4,4,4,5,3,2,4,3,1928,1950,2,3,3,6,3,3,1,4,622,1,0,500,1122,5,3,1328,653,0,1981,1,0,2,0,4,1,4,7,6,2,3,1,1981,1,2,576,3,3,3,431,44,0,0,0,0,0,3,0,12,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,10712,2,0,4,4,4,5,3,1,5,5,1991,1992,2,3,3,4,4,3,2,4,212,1,0,762,974,5,3,974,0,0,974,0,0,1,0,3,1,3,5,8,0,0,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,3,0,9,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,9900,2,0,4,4,4,5,3,4,6,4,1880,1950,2,3,3,6,3,3,2,1,0,1,0,1008,1008,4,3,1178,1032,0,2210,0,0,2,0,5,1,2,8,8,0,0,1,1930,1,1,205,2,3,1,0,48,0,0,0,0,0,0,0,5,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,9828,2,0,3,4,4,5,3,4,8,5,1995,1995,2,4,3,4,4,3,1,6,584,1,0,544,1128,5,5,1142,878,0,2020,0,0,2,1,3,1,4,8,8,1,3,5,1995,2,2,466,3,3,3,0,155,0,0,0,0,0,0,0,6,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,8773,2,0,3,2,4,5,3,4,6,5,1997,1997,2,3,3,4,4,3,3,1,0,1,0,916,916,5,4,916,684,0,1600,0,0,2,1,3,1,3,7,8,1,3,5,1997,3,2,460,3,3,3,100,38,0,0,0,0,0,0,0,8,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
